slug,name,origin,rating,roaster,aroma,acid_or_milk,body,flavor,aftertaste,desc_1,desc_2,desc_3,label
https://www.coffeereview.com/review/karibu-espresso-blend/,Karibu Espresso Blend,Ethiopia; Panama,92,De Clieu Coffee,8.0,9.0,8.0,9.0,8.0,"Evaluated as espresso. Crisply sweet-tart, spice-toned. Baker’s chocolate, cardamom, tart cherry, fir, almond butter in aroma and small cup. Creamy body; bittersweet, wood-framed finish. Cardamom-toned chocolate blooms in three parts milk, along with sweet nut and tart fruit notes.","This coffee earned the second-highest rating in a tasting of “classic” espresso blends from Taiwanese roasters for Coffee Review’s June 2019 report. Comprised of three natural-processed Ethiopia coffees (Yirgacheffe, Gotiti and Shakisso) and a washed Panama Santa Clara Hartmann. De Clieu Coffee is a Taiwan-based roaster whose mission it is to explore extraordinary coffees. For more information, visit https://m.facebook.com/declieucoffeetaipei.","An unusual espresso blend, sweet and tart, with intriguing spice notes suggesting cardamom.","8.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/sun-sun-sun-sun-sun-sun-sun-sun-sun-blend/,Sun Sun Sun Sun Sun Sun Sun Sun Sun Blend,Ethiopia; Panana; Guatemala; Honduras,93,Small Eyes Cafe,9.0,8.0,9.0,9.0,8.0,"Evaluated as espresso. High-toned, fruit-forward. Watermelon candy, salted caramel, vanilla, milk chocolate, cinnamon in aroma and small cup. Full, creamy mouthfeel; delicate, sweet-toned finish centered around notes of watermelon candy and cinnamon. Dessert-like in the milk shot, all fruit and candy with a hint of cinnamon.","This coffee tied for the highest rating in a tasting of “classic” espresso blends from Taiwanese roasters for Coffee Review’s June 2019 report. A blend comprised of nine different natural-processed coffees (hence the nine-part repetition in the name) from Ethiopia, Panama, Guatemala, and Honduras. Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.",An avant-garde espresso blend of nine different natural-processed coffees — ideal for the lover of unabashedly fruit-toned coffees.,"9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-hambela-1-organic-natural-alaka/,Ethiopia Hambela 1 Organic Natural Alaka,"Hambela district, Oromia growing region, southern Ethiopia",92,SkyTop Coffee,9.0,8.0,8.0,9.0,8.0,"Deeply sweet, fruit-toned, with a hint of sweet ferment. Baker’s chocolate, plum, narcissus, barrel-aged rum, cedar in aroma and cup. Sweet-toned structure with brisk acidity; full, satiny mouthfeel. Richly drying, flavor-saturated finish. ","Certified organic. Oromia is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Hambela Estate has produced fine coffee since the 1950’s. It is operated by exporter METAD, which also operates the only privately-owned quality-control laboratory in Ethiopia that carries Specialty Coffee Association of America (SCAA) certification. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A pleasing Ethiopia natural: balanced, accessible, sweetly fruit-forward.Click here for more information about coffees from Ethiopia.","9.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/brazil-ibicoara-chapada-diamantina-natural/,Brazil Ibicoara Chapada Diamantina Natural,"Ibicoara Municipality, Chapada Diamantina region, Bahia State, Brazil",91,SkyTop Coffee,8.0,8.0,8.0,9.0,8.0,"Richly sweet, nut-toned. Date, hazelnut, sassafras, elm, freesia-like flowers in aroma and cup. Sweet-savory structure with gentle, round acidity; satiny mouthfeel. Long, undulating finish centered around sweet hazelnut notes.","Produced by Luca Allegro, Nelson Ribeiro, Fazendas Floresta and Aranquan, and Asociación Biodinámica d'Ibicoara, entirely from trees of the Catuai variety of Arabica and processed by the natural, or dried-in-the-fruit, method. Certified organic. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A solid Brazil natural: clean, deeply sweet, with a pleasing savory throughline.","8.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/costa-rica-coto-brus-la-amistad/,Costa Rica Coto Brus-La Amistad,"Coto Brus, Puntarenas, Costa Rica",90,SkyTop Coffee,8.0,8.0,8.0,8.0,8.0,"Crisply sweet-tart. Lemon verbena, cherry, oak, cocoa nob, honeysuckle in aroma and cup. Sweet-tart structure with vibrant acidity; velvety mouthfeel. The finish consolidates to notes of cherry and oak.","Produced by Roberto Montero from trees of the Caturra and Catuai varieties of Arabica and processed by the wet, or washed, method. Certified organic. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A friendly, easy-drinking Costa Rica cup, lively with citrusy herb notes and sweet florals.","8.0,8.0,8.0,8.0,8.0"
https://www.coffeereview.com/review/karimikui-aa-kenya/,Karimikui AA Kenya,Central Kenya,93,Collage Coffee,9.0,9.0,9.0,9.0,7.0,"Deep, rich, roundly pungent. Lime zest, date, maple syrup, magnolia, fresh-cut cedar. Balanced sweet-tart-savory in structure, with a lime-brightened gleam of acidity. Full, syrupy though drying mouthfeel. Flavor consolidates in a robust, layered short finish, fading and drying slightly in the long. ","Processed by a particularly meticulous Kenya variation on the traditional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds in two stages before they are dried. AA is the highest grade of Kenya coffee based on bean size and freedom from imperfections. Colläge Coffee is a micro-roastery featuring specialty coffee and house brewed kombucha. Colläge works with local artists to promote fine arts in its region, and loves serving its community. This coffee is available for purchase at the Colläge store and cafe, 221 South Broad Street, Grove City, Pennsylvania.","A big, richly, authoritative sweet-savory Kenya, lifted and animated by shimmers of flowers and tart citrus.Click here for more information about coffees from Kenya.","9.0,9.0,9.0,9.0,7.0"
https://www.coffeereview.com/review/peru-antonio-regalado-diaz-el-huyacan-la-palma/,Peru Antonio Regalado Diaz El Huyacan La Palma,"Cajamarca, Peru",93,Big Shoulders Coffee,9.0,9.0,8.0,9.0,8.0,"Floral-toned, richly sweet. Wisteria, toffee, lime zest, frankincense, apricot in aroma and cup. Bittersweet structure with confident, citrusy acidity; delicate, silky mouthfeel. The crisp finish consolidates to notes of toffee and lime zest with undertones of frankincense.","Produced by Antonio Regalado Diaz at El Huyacan La Palma Farm from trees of the Bourbon, Typica, and Caturra varieties of Arabica and processed by the washed method. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-888-3042 for more information.","An inviting coffee from Peru, characterized by deep florals and balanced by notes of stone fruit and citrus zest.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/peru-natural-jose-herrera-lot-21/,Peru Natural Jose Herrera Lot 21,"Cajamarca, Peru",93,Kakalove Cafe,9.0,8.0,9.0,9.0,8.0,"Richly fruit-toned, chocolaty. Dried raspberry, dark chocolate, sandalwood, almond, freesia-like flowers in aroma and cup. Sweetly tart in structure with round, gentle acidity; full, syrupy mouthfeel. Fruit- and chocolate-centered in the finish as well, with pretty freesia notes.",Produced by Graciano Cruz of the Typica and Caturra varieties of Arabica and processed by the dry or natural method. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"A heady coffee with clean, confident fruit notes throughout, supported by deep chocolate and spice-toned florals.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/burundi-dukorerikawa-natural/,Burundi Dukorerikawa Natural,"Bururi growing region, Burundi",93,Flight Coffee Co.,9.0,8.0,9.0,9.0,8.0,"High-toned, fruity, deeply savory. Cocoa nib, plum sauce, brown sugar, sumac, freesia in aroma and cup. Round and deep, richly sweet-savory structure; full, chewy mouthfeel. The finish resolves with a simple yet compelling sweet and tart resonance.","Burundi is a small, landlocked country in the Great Lakes region of Central Africa. Most coffee is grown in the mountains of the north, bordering Rwanda. Benefiting from ideal growing conditions and large plantings of local strains of the heirloom Bourbon variety of Arabica, Burundi coffees have developed an excellent and growing reputation. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Flight Coffee Co. is a coffee-loving, quality-focused roasting company based in Bedford, New Hampshire.Visit www.flightcoffeeco.com or call 603-836-6228 for more information.",An attractively bright and fruit-centered coffee with unique and inviting savory elements.,"9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-acatenango-washed-lot-503-espresso/,Guatemala Acatenango Washed Lot 503 Espresso,"Acatenango growing region, Guatemala",93,Kakalove Cafe,8.0,9.0,9.0,9.0,8.0,"Evaluated as espresso. Cocoa-toned, deeply sweet. Cocoa powder, date, cedar, apricot, blood orange zest in aroma and small cup. Big, creamy mouthfeel; the finish is redolent of cocoa and citrus zest. In cappucino-scaled milk, cocoa tones are amplified, as are notes of stone fruit and citrus.","Produced by Verónica Lantan Vela de Acajabon at Finca El General from trees of the Typica and Caturra varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Acatenango is the name of a coffee-growing municipality as well as a famous volcano overlooking the Antigua Valley of Guatemala. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A satisfying Guatemala espresso: balanced, with notes of stone fruit and cocoa. Especially attractive in the milk shot.","8.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/balance-blend/,Balance Blend,Ethiopia; Colombia; Dominican Republic; Brazil; Cuba; Yemen,90,Fabbrica Coffee,8.0,9.0,8.0,8.0,7.0,"Evaluated as espresso. Deeply and richly sweet. Dark chocolate, lightly scorched cedar, tart pie cherry, molasses, gardenia in aroma and small cup. Lightly syrupy mouthfeel; heavy, bittersweet finish. In three parts milk, chocolate notes are foregrounded, supported by hints of aromatic wood and molasses.","A blend comprised of coffees from Ethiopia, Colombia, Dominican Republic, Brazil, Cuba, and  Yemen. Fabbrica Cafe is a Slovakia-based specialty coffee roaster. Visit www.fabbricacafe.sk for more information.","Pleasingly chocolate-toned, especially in milk, and quite balanced throughout, as the blend name suggests.","8.0,9.0,8.0,8.0,7.0"
https://www.coffeereview.com/review/the-core-espresso/,The Core Espresso,Ethiopia; Guatemala; Papua New Guinea; Sumatra,94,Highwire Coffee Roasters,9.0,9.0,9.0,9.0,8.0,"Evaluated as espresso. High-toned, sweetly tart; Bing cherry, dark chocolate, tangerine zest, honeysuckle, a hint of fine pipe tobacco in aroma and small cup. Full, syrupy mouthfeel; earthy-sweet finish. In cappuccino-scaled milk, dark chocolate is amplified, as are deep florals, while tart fruit notes round.","This exceptional coffee was selected as the No. 28 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. This coffee also tied for the highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A blend of coffees from Ethiopia, Guatemala, Papua New Guinea, and Sumatra, all conventionally wet-processed except for the Sumatra, which is washed and wet-hulled. Highwire Coffee Roasters is a small-batch coffee roaster located in Emeryville, California. Established in 2011, Highwire pursues the straightforward goal of sharing the coffees it loves with the community. Visit www.highwirecoffee.com or call 510-420-0473 for more information.","A masterful blend of coffees from four different coffee-producing countries that nets a vibrant, engaging shot and a rich, decadent cappuccino.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/espresso-mandorina/,Espresso Mandarina,Congo; Ethiopia,94,Amavida Coffee Roasters,9.0,9.0,9.0,9.0,8.0,"Evaluated as espresso. Spice-toned, fruit-forward. Dried raspberry, cinnamon, dark chocolate, almond butter, narcissus in aroma and small cup. Crisp, satiny texture; resonant, flavor-saturated finish. In three parts milk, balanced and chocolaty, with lingering spice notes.","This exceptional coffee was selected as the No. 21 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. This coffee also tied for the highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A blend of coffees including a wet-processed Red Bourbon variety of Arabica from the Democratic Republic of the Congo and natural-processed Ethiopia. This coffee is certified organically grown and certified fair trade, the latter meaning it was purchased at no less than a minimum price determined by the certifying agency to be economically sustainable for the farmers. The company name Amavida combines the Spanish words for love and life, reflecting Amavida’s multifaceted commitment to fairness and fine coffee. For further information visit www.amavida.com or call 850-213-1965.","A juicy, balanced espresso blend, both in the straight shot—where berry notes predominate—and in milk—where chocolate frames the fruit and florals.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/sob-espresso/,SOB Espresso,Colombia,94,Folly Coffee Roasters,9.0,9.0,8.0,9.0,9.0,"Evaluated as espresso. Deeply chocolaty, richly floral. Chocolate fudge, lilac, peach, fresh-cut cedar, hazelnut butter in aroma and small cup. Crisp, satiny-smooth mouthfeel; the deep, long, resonant finish maintains all of the aroma and flavor notes from the cup. Also profoundly satisfying in three parts milk, with chocolate and florals in a slow dance and fruit returning to the surface in the long finish.","This coffee tied for the highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A single-origin blend of coffees from various Inza smallholder farmers in Colombia and comprised of the Castillo, Caturra and Colombia varieties of Arabica. Visit www.follycoffee.com for more information.","An unusually successful “melange” coffee in which the same blend of green beans is roasted both darker and lighter, then combined. This version hits all of the notes associated with a complete, classic espresso: rich, resounding, chocolaty, floral and fruit-toned.","9.0,9.0,8.0,9.0,9.0"
https://www.coffeereview.com/review/crema-de-dolce-espresso/,Crema de Dolce Espresso,Central America; South America; Indonesia,93,Dragonfly Coffee Roasters,8.0,9.0,9.0,9.0,8.0,"Evaluated as espresso. Balanced, richly bittersweet. Baker’s chocolate, dried apricot, hop flowers, sandalwood, hazelnut butter in aroma and cup. Plush, creamy mouthfeel; bright, fruit-forward finish. In milk, crisp chocolate notes envelope notes of stone fruit and bittersweet florals in the short, with rich aromatic wood tones resurfacing in the long.","This coffee tied for the second-highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A blend of Arabica coffees from Central America, South America and  Indonesia. Boulder, Colorado-based Dragonfly Coffee was named 2019 Micro-Roaster of the Year by Roast magazine. Visit dragonflycoffeeroasters.com or call 303-579-2154 for more information.","A rich-toned straight shot, and an inviting espresso in milk: resonant and familiar in its harmonious bittersweetness.","8.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/espresso-classico-8/,Espresso Classico,Brazil; Ecuador,93,Paradise Roasters,9.0,9.0,8.0,9.0,8.0,"Evaluated as espresso. Classically cocoa-toned and sweetly tart. Nutella, pink peppercorn, pomegranate, molasses, magnolia in aroma and small cup. Creamy-smooth body; short but resounding finish. The milk shot is lush and fudgelike, with undertones of pomegranate and magnolia.","This coffee tied for the second-highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A blend of Arabica coffees from Brazil and Robusta coffees from Ecuador. Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information. ",A “classic” espresso in the old-school Italian style. Perhaps the addition of quality-sourced Robusta coffee gives the blend a throwback Italian vibe.,"9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/ace-espresso-4/,Ace Espresso,Burundi; Colombia,93,Propeller Coffee,9.0,9.0,8.0,9.0,8.0,"Evaluated as espresso. Deeply cocoa- and nut-toned, brightly fruit-forward. Cocoa powder, caramel, almond butter, dried black cherry, myrrh in aroma and small cup. Velvety mouthfeel, crisp, chocolaty and nut-toned finish. The milk shot leads with notes of black cherry and cocoa powder, supported by rich aromatic wood and almond butter.","This coffee tied for the second-highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. Comprised of 50% Burundi Gakenke coffee and 50% coffee from Colombia, both wet-processed. Propeller is a Toronto-based micro-roaster with a dedication to careful selection and exceptional craft roasting of high-end coffees. Visit www.propellercoffee.com or call 416-479-3771 for more information.","Propeller’s Ace Espresso Blend comprises an ever-evolving series of components that seem to always hit the mark; this version is bright, sweetly tart, and singingly confident.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/old-crow-cuppa-joe/,Old Crow Cuppa Joe,Central America; South America,93,Red Rooster Coffee Roaster,9.0,9.0,8.0,9.0,8.0,"Evaluated as espresso. Richly sweet, fruit-toned and chocolaty. Dark chocolate, dried cherry, fresh-cut fir, almond blossom, molasses in aroma and small cup. Full, satiny-smooth mouthfeel; flavor-saturated finish driven by chocolate and stone fruit notes. This blend sings in milk, elevating notes of both cherry and chocolate in lasting vibrancy.","This coffee tied for the second-highest rating in a tasting of “classic” espresso blends for Coffee Review’s June 2019 tasting report. A blend of both washed and natural-processed coffees from Central and South America. This coffee is certified organically grown and certified fair trade, the latter meaning it was purchased at no less than a minimum price determined by the certifying agency to be economically sustainable for the farmers. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","Suggests classic in its fusion of fruit and chocolate, but the inclusion of a natural-processed Central America coffee in the blend adds a newer-style, high-toned fruit note that is especially pretty in milk.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/single-origin-colombian-medium-roast/,Single-Origin Colombian Medium Roast,Colombia,84,Jiva Cubes Instant Coffee Packets,7.0,6.0,7.0,7.0,7.0,"Evaluated as an instant or soluble coffee at proportions of one cube of instant coffee mixed with 8.5 ounces (250 ml) of hot water. Delicately sweet-savory. Caramel, fir, cashew, lily hint of beef jerky in aroma and cup. Sweet-savory structure with little perceptible acidity; thin, smooth mouthfeel. The crisp finish centers around notes of cashew, caramel and beef jerky.","Jiva Cubes launched in 2017 after a successful Kickstarter campaign. The company’s inspiration is the instant “cubed coffees” founder Natalia Rodriguez discovered while visiting family in Colombia, and this sample is the first of her production that contains no sugar. For more information, visit www.jivacubes.com.","A highly portable, savory-leaning instant coffee with lingering notes of salty and sweet.","7.0,6.0,7.0,7.0,7.0"
https://www.coffeereview.com/review/ethiopia-sidamo-sasaba/,Ethiopia Sidamo Sasaba,"Sidamo (also Sidama) growing region, south-central Ethiopia",92,Temple Coffee Roasters,9.0,8.0,8.0,9.0,8.0,"Richly sweet, cocoa-toned. Dark chocolate, apricot, hazelnut, lilac, maple syrup in aroma and cup. Balanced, bittersweet structure with rounded acidity; satiny-smooth mouthfeel. The finish is thoroughly chocolaty with undertones of apricot and hazelnut.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A balanced, friendly natural-processed Ethiopia cup characterized by cocoa-toned stone fruit and delicate florals.Click here for more information about coffees from Ethiopia.","9.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/zambia-kateshi-natural-process/,Zambia Kateshi Natural Process,Zambia,92,Paradise Roasters,8.0,8.0,9.0,9.0,8.0,"Richly and cleanly fruit-toned. Bing cherry, freesia-like flowers, fruit taffy, fresh-cut oak, lemon verbena in aroma and cup. Sweet-toned structure with vivacious acidity; vibrant, creamy mouthfeel. Gentle, fruit-forward finish with spicy floral notes.","Produced at Kateshi and Isanya Estates from trees of the Bourbon and Catimor varieties of Arabica and processed by the natural, or sun-dried, method. Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information. ",A good choice for lovers of natural-processed coffees who prefer to avoid even a hint of sweet ferment; this cup is all clean fruit and florals.,"8.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-gedeb-worka-sakaro/,Ethiopia Gedeb Worka Sakaro,"Gedeb District, Gedeo Zone, southern Ethiopia",95,Direct Coffee,9.0,9.0,9.0,9.0,9.0,"Deeply sweet, intensely pungent. Dark chocolate, pink grapefruit zest, wisteria, maple syrup, myrrh in aroma and cup. Deeply sweet-toned in structure with lively, juicy acidity; syrupy mouthfeel. The finish is long and satisfying: flavor-saturated, floral-, chocolate- and fruit-toned, harmoniously balanced.","Southern Ethiopia coffees like this one are produced from traditional Ethiopian varieties of Arabica long grown in the region. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. Direct Coffee, founded in 2005, is a roastery located in the scenic city of Hsinchu, Taiwan. For the past 13 years, Direct Coffee has specialized in searching for high-quality coffee beans and roasting them to display their unique and distinctive characteristics. Visit https://www.directcoffee.com.tw/ for more information.","A vibrant, high-toned washed-processed Ethiopia cup with rich floral and citrus tones throughout, all enveloped in dark chocolate.Click here for more information about coffees from Ethiopia.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/la-belleza-colombia/,La Belleza Colombia,"San Augustin, Huila, Colombia",94,JBC Coffee Roasters,9.0,9.0,9.0,9.0,8.0,"Balanced, high-toned, richly sweet. Molasses, crisp green tomato, wisteria, Nutella, fresh pipe tobacco in aroma and cup. Sweet-savory-tart structure; very syrupy mouthfeel. Rich-toned finish with notes of dark chocolate, hazelnut and wisteria.",Produced by Miguel Angel Ordonez entirely of the Caturra variety of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"An intriguing Colombia cup with deep savory-sweetness, top notes of elegant flowers and undertones of earthy-sweet pipe tobacco.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/crystalina/,Crystalina,"Caldas growing region, Colombia",94,Steady State Roasting Company,9.0,9.0,9.0,9.0,8.0,"Juicy, bright, deeply and richly sweet. Dried strawberry, toffee, lilac, myrrh, maple syrup in aroma and cup. Sweet-tart structure with vivacious acidity; full, syrupy mouthfeel. The resonant finish consolidates to notes of strawberry and toffee.","Produced by Luis Jose Valdes entirely of the Red Bourbon variety of Arabica. This is a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Steady State Roasting is an award-winning small-batch roastery dedicated to the craft and care of providing specialty coffee. The company takes pride in sourcing unique, high-quality coffee direct from farmers so that customers can enjoy fine coffee at home or in the Steady State tasting room in downtown Carlsbad, California. Visit www.steadystateroasting.com for more information.","A lush, high-toned natural Colombia cup, as clean and bright as its name implies.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/fruit-adventure-espresso-blend/,Fruit Adventure Espresso Blend,Ethiopia,90,Sensory House Coffee,9.0,8.0,8.0,8.0,7.0,"Evaluated as espresso. Deeply sweet, richly tart, pungent. Dark chocolate, jasmine, mango, green tea, tangerine zest, cedar in aroma and small cup. Full and syrupy though slightly rough mouthfeel. The finish consolidates around quiet cocoa and citrus. Flowers and green tea in particular carry into three parts milk.","A blend consists of wet-processed and dry-processed coffees from Ethiopia. Sensory House is a roastery, espresso bar, equipment distributor and training lab based in the Kowloon City District of Hong Kong. Sensory House develops quality espresso blends and sources and roasts high-end single-origin coffees. Visit www.sensoryhouse.coffee to learn more.","A lighter-roasted blend of fine Ethiopia coffees for those who enjoy sweetly tart, high-toned espressos.","9.0,8.0,8.0,8.0,7.0"
https://www.coffeereview.com/review/nuts-espresso-blend/,Nuts Espresso Blend,Brazil; El Salvador,89,Sensory House Coffee,8.0,8.0,8.0,8.0,7.0,"Evaluated as espresso. Sweetly nutty with a slight salty edge. Nut (roasted almond, peanut-butter), dark chocolate, scorched oak, prune, pungent lily in aroma and small cup. Mouthfeel is lightly satiny. The short finish consolidates around bittersweet nut, with a slight drying edge in the long. In three parts milk, distinctly nutty and bittersweet with hints of cocoa.","This blend consists of an El Salvador and a dry-processed or natural Arabica from the Cerrado region of Brazil. Sensory House is a roastery, espresso bar, equipment distributor and training lab based in the Kowloon City District of Hong Kong. Sensory House develops quality espresso blends and sources and roasts high-end single-origin coffees. Visit www.sensoryhouse.coffee to learn more.",A moderately dark-roasted espresso blend that stays impressively true to the nut theme announced by its name.,"8.0,8.0,8.0,8.0,7.0"
https://www.coffeereview.com/review/kenya-kiambu-gititu-aa/,Kenya Kiambu Gititu AA,"Kiambu growing region, south-central Kenya",94,Kakalove Cafe,9.0,9.0,9.0,9.0,8.0,"Richly savory-sweet, balanced, layered and lively. Red currant, maple syrup, honeysuckle, sandalwood, dark chocolate in aroma and cup. Deeply sweet-savory structure with juicy, confident acidity; full, syrupy mouthfeel. Long, flavor-saturated finish centers around red fruit and sweet-spicy floral notes.","Despite challenges ranging from contested government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A classic Kenya cup: bright, balanced, sweetly savory and deeply vibrant throughout.Click here for more information about coffees from Kenya.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/hawaiian-kona-100/,Hawaiian Kona 100%,"Kona growing district, Big Island of Hawai'i",93,Cafe Virtuoso,9.0,8.0,9.0,9.0,8.0,"Cleanly fruit-toned, richly sweet-tart. Raspberry, freesia, oak, pistachio, cacao nib in aroma and cup. Sweetly tart structure with gentle, rounded acidity; full, velvety mouthfeel. Raspberry and freesia notes animate the elegant, crisply sweet finish.","Certified organic. Produced by Robert and Dawn Barnes of Kona Rainforest Farm and processed by the natural, or sun-dried, method. Cafe Virtuoso is a small-batch coffee roaster that is ethically invested in procuring, roasting and delivering the highest quality and best-tasting organic coffee in San Diego. Visit www.cafevirtuoso.com or call 619-550-1830 for more information.","A pretty, richly fruit-toned natural-processed Kona cup, organic-certified.Click here for more information about coffees from Hawaii.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-finca-el-general-blackland-lot/,Guatemala Finca El General BlackLand Lot,"Acatenango growing region, central Guatemala",92,Kakalove Cafe,9.0,9.0,8.0,8.0,8.0,"Evaluated as espresso. Deep, rich, chocolaty. Dried apricot, dark chocolate, hazelnut, molasses, cedar in aroma and small cup. Satiny smooth mouthfeel; crisp, sweetly nut-toned finish. Chocolate leads in three parts milk, followed by notes of molasses and hazelnut.","Produced by Verónica Lantan Vela de Acajabon at Finca El General from trees of the Typica and Bourbon varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Acatenango is the name of a coffee-growing municipality as well as a famous volcano overlooking the Antigua Valley of Guatemala. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A friendly, cocoa- and nut-toned Guatemala espresso, both as straight shot and in cappuccino-scaled milk.","9.0,9.0,8.0,8.0,8.0"
